pl_name,hostname,pl_rade,pl_bmasse,pl_dens,pl_eqt,pl_insol,pl_orbsmax,pl_orbper,pl_orbeccen,st_teff,st_rad,st_mass,st_lum,st_logg,KMeans_Cluster,HZ_Status,ESI
KELT-6 c,KELT-6,13.0,1179.1493,2.95,241.9,0.5448,2.39,1276.0,0.21,6272.0,1.529,1.126,0.493,4.12,1,Outside HZ,0.5366783386475349
Kepler-298 b,Kepler-298,1.96,4.5,3.28,619.7974708556611,24.707,0.08,10.475464,0.0,4465.0,0.582,0.66,-0.73284,4.709,0,Outside HZ,0.687270118620727
TIC 279401253 c,TIC 279401253,12.6,2548.98382414,7.0,384.31,3.5788,0.591,155.3,0.254,5951.0,1.06,1.13,0.09691,4.438,1,Outside HZ,0.5210780266075387
Kepler-143 c,Kepler-143,3.37,11.3,1.62,769.4923759242753,58.7,0.181,27.082511,0.0,5848.0,1.359,0.982,0.29363,4.202,0,Outside HZ,0.5316889460354173
ups Leo b,ups Leo,14.2,162.09248757,0.311,719.08,45.3174,1.18,385.2,0.32,4836.0,11.22,1.48,1.80003,2.46,1,Outside HZ,0.31185161831930086
Kepler-808 b,Kepler-808,1.46,2.73,4.82,1709.0298766440037,1428.3,0.01314,0.631332353,0.0,4653.0,0.71,0.76,-0.6837,4.62,3,Outside HZ,0.5075091795939229
Kepler-885 b,Kepler-885,2.5,6.8,2.39,928.8902031272248,124.646,0.14403,18.11472949,0.0,6187.0,1.35,1.21,0.41686,4.26,0,Outside HZ,0.5507574252752749
Kepler-151 c,Kepler-151,2.09,5.02,3.02,597.9759923225399,21.407,0.16,24.674612,0.0,5460.0,0.83,0.87,-0.33413,4.555,0,Outside HZ,0.6820147863324729
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,6.56,35.0,0.681,,,2.6,,,,,0.57,,,0,Unknown,
Kepler-923 b,Kepler-923,1.38,2.48,5.19,1235.9128906506703,390.636,0.07592,6.93366476,0.0,5988.0,1.26,1.11,0.3325,4.28,3,Outside HZ,0.5882811774354447
Kepler-191 c,Kepler-191,1.86,4.12,3.52,596.0,23.2,0.128,17.738506,0.0,5282.0,0.789,0.857,-0.4145,4.594,0,Outside HZ,0.7075689729343583
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,14.2,170.0,0.326,,,2.72,,,,,0.26,,,2,Unknown,
K2-247 c,K2-247,2.19,5.43,2.84,688.0,34.7304,0.0615,6.49424,,4667.0,0.69,0.74,-0.88154,4.63,0,Outside HZ,0.6408225217798128
K2-322 b,K2-322,1.92,4.35,3.38,635.0,25.9048,0.0594,8.205,,4141.0,0.602,0.63,-1.03905,4.677,0,Outside HZ,0.6862323003641967
HATS-44 b,HATS-44,11.960003,177.9848,0.56,1161.0,306.417,0.03649,2.7439004,0.279,5080.0,0.847,0.86,-0.39794,4.514,2,Outside HZ,0.2973175956596986
K2-352 c,K2-352,1.92,4.35,3.38,885.0,,,8.234885,,5791.0,0.95,0.98,-0.06326,4.47,0,Unknown,0.6099976836144573
TOI-1408 c,TOI-1408,2.22,7.6,3.8,1864.0,2005.35,0.03587,2.1664,0.1353,6117.0,1.53,1.312,0.47129,4.1,3,Outside HZ,0.4458878420369708
Kepler-1460 b,Kepler-1460,1.96,4.5,3.28,391.0,5.469,0.1614,29.9633247,0.0,4422.0,0.67,0.7,-0.84407,4.64,0,Outside HZ,0.7926662556092953
Kepler-41 b,Kepler-41,14.46,177.98,0.33,1867.5798256343985,2036.749,0.03101,1.8555582,0.0,5750.0,1.29,1.15,0.26161,4.278,2,Outside HZ,0.21596865519103176
Kepler-229 d,Kepler-229,3.85,14.2,1.37,439.0,6.162,0.22,41.194912,0.0,5120.0,0.728,0.808,-0.53795,4.633,0,Outside HZ,0.6090111144376837
HD 72659 b,HD 72659,13.2,949.67128012,2.27,155.34,0.1115,4.607,3549.0,0.2393,5929.0,1.36,1.033,0.37397,4.23,1,Outside HZ,0.45854960659610516
Kepler-11 b,Kepler-11,1.8,1.9,1.72,966.9419365602932,146.36,0.091,10.3039,0.045,5663.0,1.065,0.961,0.1202,4.366,3,Outside HZ,0.549286488800679
Kepler-900 b,Kepler-900,2.08,4.98,3.04,716.0,54.109,0.0679,6.9913086,0.0,4836.0,0.73,0.78,-0.6084,4.6,0,Outside HZ,0.6423610197452706
OGLE-2016-BLG-1800L b,OGLE-2016-BLG-1800L,13.2,823.17557413,1.97,,,1.88,,,,,0.41,,,2,Unknown,
K2-201 c,K2-201,3.28568401,10.8,1.67,,,,22.779878,,5507.0,0.878161,0.956055,-0.27594,4.68,0,Unknown,
Kepler-580 b,Kepler-580,2.57,7.13,2.31,615.71855103521,24.063,0.0683,8.222419656,0.0,4298.0,0.64,0.67,-0.89626,4.66,0,Outside HZ,0.6317736452284477
Kepler-1723 b,Kepler-1723,2.88046569,8.65,1.99,618.7474690877663,24.54,0.2249,39.75289917,0.0,6072.0,1.01,0.96,0.03393,4.411,0,Outside HZ,0.6065545125555883
omi UMa b,omi UMa,13.0,1160.39151396,2.9,473.88,8.4795,3.691,1569.81,0.149,5075.0,13.84,2.72,2.06266,2.58,1,Outside HZ,0.48843842306927276
Kepler-163 b,Kepler-163,1.05,1.16,5.51,906.0,115.612,0.078,7.810937,0.0,5776.0,0.917,0.882,-0.13799,4.524,3,Outside HZ,0.6941711300211366
GJ 179 b,GJ 179,13.8,301.93698665,0.631,64.53,0.0028,2.41,2288.0,0.21,3370.0,0.38,0.357,-1.796,4.83,1,Conservative HZ,0.2812449572446049
HD 7924 b,HD 7924,12.711769805887405,2058.25676373,,907.7889919544854,113.7,0.06,5.39792,0.06,5131.0,0.78,0.65,-0.40636,4.46,2,Outside HZ,0.4103472425725134
Kepler-1218 b,Kepler-1218,1.44,2.67,4.91,843.6885645457343,84.83,0.15698,22.9221266,0.0,5986.0,1.1,1.06,0.36296,4.38,0,Outside HZ,0.6733183992564713
HATS-57 b,HATS-57,12.767051,1000.21101,2.65,1358.4944941909553,570.233,0.03493,2.350621,0.028,5587.0,0.96,1.026,-0.0942,4.484,2,Outside HZ,0.3335136608686634
Kepler-603 c,Kepler-603,6.5,34.5,0.69,478.81248265963205,8.8,0.53439,127.9075774,0.0,5808.0,1.01,1.01,0.39156,4.43,0,Outside HZ,0.48179786145777864
HD 191939 f,HD 191939,13.2,915.34581216,2.19,125.0,0.0472,3.71,2898.0,0.0,5348.0,0.94,0.81,-0.18709,4.3,1,Outside HZ,0.42525837196100197
HD 30669 b,HD 30669,14.3,149.37,0.281,151.45,0.0987,2.69,1684.0,0.18,5400.0,0.91,0.92,-0.14602,4.37,1,Outside HZ,0.33568528939900616
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,11.0,83.7,0.346,,,1.7,,,,,0.4,,,2,Unknown,
K2-244 b,K2-244,1.75,3.71,3.8,689.7736560626465,37.9007,0.1418,21.06884,,5677.0,0.92,0.86,-0.118,4.44,0,Outside HZ,0.6852948839352688
EPIC 201497682 b,EPIC 201497682,0.692,0.26,4.31,,,,2.13174,,4991.0,0.554,0.78,-0.76627,4.63444,3,Unknown,
Kepler-653 c,Kepler-653,0.78,0.399,4.62,2174.4915750767705,3743.275,0.01855,0.900376476,0.0,5665.0,1.19,1.02,0.11872,4.29,3,Outside HZ,0.45879847831983644
K2-59 c,K2-59,2.3,5.9,2.66,692.77,38.3,0.0905,11.2954,,5055.0,0.731,0.774,-0.66037,4.592,0,Outside HZ,0.6291735714941113
Kepler-531 b,Kepler-531,2.78,8.15,2.08,453.0,10.007,0.17446,29.88485741,0.0,4893.0,0.75,0.78,-0.55216,4.58,0,Outside HZ,0.6778276024642368
KELT-3 b,KELT-3,17.48604,616.5902,0.75,1816.0,1704.57,0.04123,2.70339,0.0,6304.0,1.7,1.96,0.62523,4.2,2,Outside HZ,0.2384335900158542
GJ 1252 b,GJ 1252,1.193,1.32,4.2,1090.0,233.0,0.00915,0.5182331,0.0,3458.0,0.391,0.381,-1.70774,4.83,3,Outside HZ,0.6202835919744283
HIP 97166 c,HIP 97166,2.75,8.0,2.11,642.0,30.7622,0.124,16.432,0.0,5216.0,0.8418,0.9342,-0.32514,4.557,0,Outside HZ,0.6085311565895116
TOI-2379 b,TOI-2379,11.72459381,1830.69162432,6.21,624.0,25.3,0.05263,5.4693827,0.342,3707.0,0.622,0.645,-1.12907,4.653,2,Outside HZ,0.46770557924043543
WASP-140 b,WASP-140,14.23540549,775.5052,1.578175,1270.0,491.326,0.0323,2.23598448,0.047,5300.0,0.87,0.9,-0.29437,4.51,2,Outside HZ,0.31768544285357153
K2-255 b,K2-255,2.9,8.75,1.97,1034.0,215.9107,0.0274,1.96417,,4676.0,0.69,0.71,-0.79022,4.62,3,Outside HZ,0.5026908647303889
OGLE-2018-BLG-1011L b,OGLE-2018-BLG-1011L,13.5,570.0,1.27,,,1.8,,,,,0.18,,,2,Unknown,
Kepler-365 c,Kepler-365,1.64,3.33,4.15,794.973453845174,66.87,0.137,17.784129,0.0,6012.0,1.048,1.02,0.112,4.434,0,Outside HZ,0.6641778762965161
Kepler-592 b,Kepler-592,2.39,6.3,2.54,1537.6011271508564,935.827,0.0397,2.820192408,0.0,5913.0,1.04,1.04,0.18506,4.42,3,Outside HZ,0.45816925649880685
Kepler-1542 d,Kepler-1542,0.87,0.59,4.92,1154.8568554960586,297.806,0.0629,5.99273738,0.0,5564.0,0.99,0.94,0.07026,4.41,3,Outside HZ,0.6131683395020455
Kepler-29 c,Kepler-29,2.34,4.5,1.91,715.0,34.4,0.10027,13.28613,0.0,5378.0,0.732,0.761,-0.29687,4.6,0,Outside HZ,0.5960791304899997
Kepler-506 b,Kepler-506,2.73,7.9,2.13,1185.3677324592893,330.547,0.07437,6.8834055,0.0,6236.0,1.19,1.19,0.28755,4.36,3,Outside HZ,0.48662261586792166
Kepler-1814 b,Kepler-1814,2.36961357,6.21,2.56,1022.0,216.9,0.03765,2.935359955,0.0,4922.0,0.823,0.79,-0.50574,4.505,3,Outside HZ,0.5405366519030488
Kepler-1004 b,Kepler-1004,6.28,32.5,0.721,1760.9909813096099,1610.087,0.06791,5.28789787,0.0,4972.0,3.39,1.11,0.71341,3.43,2,Outside HZ,0.3014884523935626
Kepler-1911 b,Kepler-1911,1.011,1.01,5.37,1075.4070170823588,223.93,0.0636,5.990799904,0.0,5721.0,0.972,0.954,-0.07794,4.442,3,Outside HZ,0.6524279562187132
Kepler-46 d,Kepler-46,1.64,3.33,4.15,845.0,92.346,0.067,6.766589,0.0,5309.0,0.79,0.883,-0.255,4.583,3,Outside HZ,0.6496043072334209
kap CrB b,kap CrB,13.4,591.1638,1.35,319.32,1.7376,2.5,1253.68,0.04,4840.0,4.68,1.33,1.03583,3.2,1,Outside HZ,0.5008156844110233
Kepler-1548 b,Kepler-1548,2.64,7.46,2.23,350.0,1.933,0.4679,124.828679,0.0,5706.0,0.97,0.99,-0.30667,4.46,0,Outside HZ,0.7428585575024557
WASP-61 b,WASP-61,15.80469,851.7844,1.423,1624.4,1062.0298,0.0521,3.8559,0.0,6250.0,1.55,1.82,0.42541,4.26,2,Outside HZ,0.27866543913108394
Kepler-281 d,Kepler-281,5.93747806,654.0,12.3,321.0,2.51,0.5456,148.2720032,0.0,5717.0,0.884,0.984,0.14638,4.538,1,Outside HZ,0.5716237062554025
Kepler-1287 b,Kepler-1287,1.54,2.99,4.5,796.0,78.156,0.0976,11.47685909,0.0,5715.0,0.94,0.96,-0.09078,4.48,0,Outside HZ,0.6754761420415027
Kepler-1506 b,Kepler-1506,1.32,2.3,5.5,1089.3914669815404,235.807,0.1168,14.0329154,0.0,5676.0,0.93,0.95,0.42561,4.49,3,Outside HZ,0.6252978827212947
Kepler-913 b,Kepler-913,2.06,4.9,3.08,770.1469850878019,58.9,0.1009,10.29672521,0.0,4687.0,0.61,0.63,-0.28163,4.67,0,Outside HZ,0.6279167568476957
TOI-3160 A b,TOI-3160 A,13.7646283,378.21580433,0.79,1539.0,933.0,0.0505,3.971281,0.18,6190.0,1.346,1.088,0.3784,4.217,2,Outside HZ,0.2698853129637919
Kepler-1066 b,Kepler-1066,2.36,6.17,2.58,1435.034322822385,710.019,0.0298,1.931559839,0.0,5762.0,0.98,0.98,-0.18995,4.45,3,Outside HZ,0.4732467239529748
Kepler-262 c,Kepler-262,1.64,3.33,4.15,618.0,25.26,0.152,21.853722,0.0,5841.0,0.881,0.816,-0.13988,4.541,0,Outside HZ,0.7250290187468966
KOI-351 h,KOI-351,11.252,203.0,0.911829,294.0,1.849,0.97062,331.60296,0.0276,6031.13,1.185,1.242,0.26853,4.27,1,Outside HZ,0.5120679619399413
HD 99492 b,HD 99492,5.44,25.5,0.87,622.27,23.2671,0.12,17.0503,0.034,4929.0,0.822539,0.85,-0.4749,4.57,0,Outside HZ,0.4762486088651621
Kepler-359 d,Kepler-359,4.01,2.7,0.1,464.0,5.5,0.372,77.095691,0.0,6248.0,1.086,0.827,-0.09657,4.429,0,Outside HZ,0.3548397488924702
Kepler-859 b,Kepler-859,3.09,9.75,1.82,528.0,14.897,0.13157,20.38177573,0.0,5020.0,0.77,0.81,-0.55638,4.59,0,Outside HZ,0.6234378592466212
KMT-2018-BLG-1025L b,KMT-2018-BLG-1025L,2.34,6.059,2.6,,,1.305,,,,,0.219,,,0,Unknown,
KMT-2018-BLG-1976L b,KMT-2018-BLG-1976L,13.3,705.57906354,1.65,,,3.54,,,,,0.65,,,2,Unknown,
WASP-157 b,WASP-157,11.19,182.43442,0.64,1302.6543419756676,482.1005,0.0499,3.951623,0.0,5772.0,1.1,1.06,0.07934,4.38,2,Outside HZ,0.2926689698540599
Kepler-1333 b,Kepler-1333,2.81,8.3,2.06,374.6342324052892,3.298,0.4382,109.6471842,0.0,5628.0,0.92,0.94,-0.18777,4.49,0,Outside HZ,0.713966320454809
Kepler-1120 b,Kepler-1120,1.38,2.48,5.19,1027.0,206.874,0.0369,2.949029052,0.0,4904.0,0.74,0.78,-0.58813,4.6,3,Outside HZ,0.6324778594104665
Kepler-264 c,Kepler-264,2.83,8.4,2.04,511.0,15.347,0.566,140.101261,0.0,6158.0,1.55,1.426,0.68915,4.147,0,Outside HZ,0.649599741756116
Kepler-1242 b,Kepler-1242,2.26,5.73,2.73,639.0,28.998,0.1039,13.62798432,0.0,4895.0,0.74,0.77,-0.51639,4.6,0,Outside HZ,0.6508146847138092
K2-214 b,K2-214,2.51,6.85,2.38,1091.9155106462817,238.0,0.0834,8.59656,,5875.0,1.236,1.03,0.19579,4.28,3,Outside HZ,0.5171503787893443
Kepler-1228 b,Kepler-1228,1.54,2.99,4.5,1757.0,1598.664,0.01186,0.577369579,0.0,5063.0,0.74,0.78,-0.5546,4.59,3,Outside HZ,0.49450999928042216
Kepler-1501 b,Kepler-1501,1.56,3.05,4.41,879.1153873015415,100.001,0.11592,14.5564533,0.0,6229.0,1.3,1.2,0.20231,4.28,0,Outside HZ,0.6488765583245596
HD 156279 b,HD 156279,12.5,2997.75753482,8.43,361.73,2.8355,0.502,133.40355,0.647,5453.0,0.95,0.94,-0.14596,4.46,1,Outside HZ,0.5109616146919689
TOI-1443 b,TOI-1443,2.30381001,30.0,14.0,520.66,16.8576,0.147,23.540678,0.0,5224.0,0.7511,0.7663,-0.42022,4.564,0,Outside HZ,0.6133734130591031
KMT-2022-BLG-0440L b,KMT-2022-BLG-0440L,4.05,15.4,1.27,,,1.9,,,,,0.53,,,0,Unknown,
HD 72892 b,HD 72892,12.8,1737.88572948,4.55,634.46,26.9314,0.228,39.44603,0.419,5688.0,1.22,1.01,0.14613,4.27,1,Outside HZ,0.46081677375760083
Kepler-385 c,Kepler-385,3.04,13.2,2.58,829.0,83.155,0.127,15.163161,0.0,6326.0,1.126,0.992,0.14374,4.412,0,Outside HZ,0.5582181122487212
TOI-2345 b,TOI-2345,1.504,3.49,5.64,1478.0,791.0,0.01705,1.0528573,,4687.0,0.729,0.727,-0.63639,4.57,3,Outside HZ,0.5398923289084847
Kepler-1099 b,Kepler-1099,2.83,8.4,2.04,1462.684759580541,766.344,0.0337,2.168452593,0.0,5837.0,1.0,1.01,-0.11906,4.45,3,Outside HZ,0.4418527158917328
Kepler-587 b,Kepler-587,2.23,5.6,2.77,764.0,70.965,0.0952,10.94027841,0.0,5549.0,0.89,0.92,-0.23792,4.51,0,Outside HZ,0.6139587028569572
K2-197 b,K2-197,2.56,7.08,2.32,917.1252571317191,118.4501,0.0806,8.357881,,5667.0,0.93,1.0,-0.11379,4.5,3,Outside HZ,0.5491259572229695
HD 158259 b,HD 158259,1.28228,2.22,6.12,1462.0,759.183,,2.178,,5801.89,1.21,1.08,0.21233,4.25132,3,Outside HZ,0.5503672350173482
Kepler-62 b,Kepler-62,1.31,9.0,,832.2596340341724,80.326,0.0553,5.714932,0.0,4925.0,0.64,0.69,-0.678,4.68,3,Outside HZ,0.5229307096047551
HD 21520 b,HD 21520,2.697,17.7,1.35,637.0,25.7431,0.1726,25.1292,0.0,5871.0,1.044,1.09,0.06595,4.42,0,Outside HZ,0.5414129346938753
Kepler-115 c,Kepler-115,2.6,7.27,2.27,1057.143206803136,209.101,0.087,8.990889,0.0,5979.0,1.205,1.042,0.22007,4.306,3,Outside HZ,0.517412627933549
Kepler-231 b,Kepler-231,1.73,35.4,13.8,545.9944546649489,14.879,0.074,10.065275,0.0,3767.0,0.49,0.58,-1.03621,4.779,0,Outside HZ,0.6032284604528568
Kepler-1142 b,Kepler-1142,1.47,2.76,4.77,969.3394588169151,147.817,0.1343,18.3027248,0.0,5685.0,0.96,0.97,0.43724,4.46,3,Outside HZ,0.6357739976360358
HD 169830 b,HD 169830,13.2,804.42369812,1.92,465.27936345537915,7.8465,0.765,225.67372,0.294,6300.0,1.935709,1.17,0.662,4.008828,1,Outside HZ,0.47056551202812813
Kepler-548 b,Kepler-548,11.99,7770.932048894146,,1090.8069976226122,237.035,0.0495,4.454194338,0.0,5535.0,0.9,0.93,-0.2012,4.5,2,Outside HZ,0.2754569227721988
GJ 9404 b,GJ 9404,3.48,11.9,1.55,473.5,11.2454,0.0943,13.4586,0.49,3811.0,0.626041,0.62,-1.0,4.62936,0,Outside HZ,0.6173023214367974
K2-226 b,K2-226,1.53899305,2.98,4.49,1187.0,332.7564,0.04095,3.27109,0.22,5288.0,0.889,0.856,-0.25337,4.473,3,Outside HZ,0.5805521242014646
HD 190228 b,HD 190228,12.9,1598.67688721,4.09,267.99,0.8598,2.406,1143.59858,0.559,5360.0,2.58658,1.415,0.697,4.02,1,Conservative HZ,0.5656356956900588
Kepler-1495 b,Kepler-1495,2.94,8.96,1.94,443.0,9.1,0.3677,85.273256,0.0,5831.0,1.04,1.03,0.0523,4.42,0,Outside HZ,0.6696021931370492
Kepler-159 c,Kepler-159,3.41,11.5,1.59,411.2930194466428,4.791,0.218,43.595792,0.0,4625.0,0.663,0.628,-0.75443,4.653,0,Outside HZ,0.648379436822913
Kepler-1014 b,Kepler-1014,2.39,6.3,2.54,668.7101501271791,33.479,0.121,16.57110363,0.0,5388.0,0.84,0.88,-0.3365,4.54,0,Outside HZ,0.629359046654323
KMT-2017-BLG-2509L b,KMT-2017-BLG-2509L,13.4,664.26137063,1.52,,,2.14,,,,,0.46,,,2,Unknown,
Kepler-1122 b,Kepler-1122,2.04,4.82,3.12,610.5359283895859,23.263,0.2315,42.1917357,0.0,5544.0,0.89,0.92,0.05875,4.51,0,Outside HZ,0.6825135321889487
TOI-4443.01,TOI-4443,1.7193265,3.6,3.89,1638.82,1194.2104,0.029962645,1.8498567,,5834.0,1.01733,1.049133,0.03349,4.44433,3,Outside HZ,0.4936023156845713
HD 100655 b,HD 100655,13.5,511.7063,1.14,907.14,92.9931,0.68,157.57001,0.09,4891.0,10.06,2.28,1.63347,2.79,2,Outside HZ,0.35096114252484706
Kepler-1730 b,Kepler-1730,4.48524519,18.4,1.12,907.8887764013843,113.75,0.1131,13.81019974,0.0,5942.0,1.142,1.009,0.07455,4.327,0,Outside HZ,0.449630288176086
Kepler-150 d,Kepler-150,2.79,8.2,2.07,789.7871583177579,65.142,0.104,12.56093,0.0,5560.0,0.939,0.956,-0.16141,4.466,0,Outside HZ,0.5631553628277196
Kepler-248 c,Kepler-248,4.07,15.6,1.27,598.0,22.459,0.123,16.239494,0.0,5190.0,0.831,0.838,-0.41834,4.573,0,Outside HZ,0.540778088252686
HD 285507 b,HD 285507,13.8,311.4734,0.651,736.35,53.0123,0.06,6.0881,0.09,4503.0,0.69,0.82,-0.71932,4.67,2,Outside HZ,0.34884249396410494
Kepler-1047 b,Kepler-1047,2.09,5.02,3.02,644.2953746807472,28.851,0.29871,56.1886887,0.0,5754.0,1.13,1.08,0.42359,4.37,0,Outside HZ,0.6651513103804323
GJ 3138 c,GJ 3138,1.88,4.18,3.46,530.85,13.9,0.057,5.974,0.11,3717.0,0.5,0.681,-1.34679,4.62872,0,Outside HZ,0.7321345389939932
Kepler-55 b,Kepler-55,2.43,43.0,16.5,400.0,6.642,0.1593,27.9481449,0.0,4362.0,0.58,0.62,-0.76324,4.7,0,Outside HZ,0.6308747185978774
HD 116029 b,HD 116029,13.6,444.962,0.972,400.04,4.1506,1.65,670.0,0.0,4819.0,4.89,0.83,1.05308,2.98,1,Outside HZ,0.4501391214500987
HD 37605 c,HD 37605,13.1,1013.8777,2.48,126.75,0.0431,3.74,2720.0,0.03,5329.0,0.91,0.94,-0.22,4.511,1,Outside HZ,0.43318705004341945
Kepler-1184 b,Kepler-1184,2.68,7.65,2.18,529.0,18.039,0.2863,53.5991044,0.0,5983.0,1.07,1.05,0.06532,4.41,0,Outside HZ,0.6541922528549566
TOI-1266 c,TOI-1266,1.98,3.17,2.25,346.0,2.42,0.105,18.8027,0.071,3563.0,0.4232,0.437,-1.58021,4.826,0,Outside HZ,0.7848559821169987
Kepler-547 b,Kepler-547,4.0,15.1,1.3,850.7672964002594,87.713,0.058,6.010384289,0.0,4828.0,0.73,0.78,-0.55508,4.61,0,Outside HZ,0.48134854306042285
Kepler-1488 c,Kepler-1488,1.65156749,3.37,4.11,1459.9361962724104,760.6,0.06959,6.158269882,0.0,5710.0,1.524,1.003,0.58748,4.073,3,Outside HZ,0.523900085276412
HAT-P-57 b,HAT-P-57,19.50366,448.1403,0.332,2008.8682720876332,2726.6328,0.0406,2.4653,0.0,6330.0,1.85,2.77,0.80618,4.25,2,Outside HZ,0.19482776708383825
HD 8326 b,HD 8326,9.58,66.6,0.416,287.23,1.1342,0.533,158.991,0.2,4914.0,0.783181,0.8,-0.49184,4.54993,1,Optimistic HZ,0.47013444664376547
TOI-150.01,TOI-150,14.067295,797.7533,1.68,1455.2697533364235,750.922,0.07037,5.857487,0.262,6255.0,1.526,1.351,0.49651,4.13,2,Outside HZ,0.30361648018113596
TIC 86380416 b,TIC 86380416,2.4123612,6.4,2.51,,,,6.0408643461,,5723.74,0.989724,1.07,0.02589,4.4197,0,Unknown,
BD-06 1339 b,BD-06 1339,12.881332217463477,1523.03372634,,746.1443031120174,51.8934,0.0428,3.8728,0.0,4324.0,0.686355,0.7,-1.022,4.74,2,Outside HZ,0.43111729375956825
Kepler-1033 b,Kepler-1033,2.51,6.85,2.38,987.8291989932279,159.422,0.0761,7.56052806,0.0,5547.0,0.92,0.94,-0.12579,4.49,3,Outside HZ,0.5374655754837654
TOI-7155 b,TOI-7155,2.40821473,6.38,2.51,914.0,116.253,,3.89489711981,,4673.03,0.670748,0.755,-0.69716,4.6133,3,Outside HZ,0.5610274323878417
K2-154 b,K2-154,1.99,4.62,3.22,765.5291933153693,57.5,0.0405,3.67626,,4097.0,0.63,0.65,-1.01773,4.65,0,Outside HZ,0.6359505572461257
Kepler-79 e,Kepler-79,3.49,4.1,0.53,578.720268486719,18.78,0.386,81.0659,0.012,6174.0,1.302,1.165,0.342,4.274,0,Outside HZ,0.4906704701196628
K2-165 c,K2-165,1.55409035,3.03,4.44,,,,4.382745,,5185.0,0.803827,0.834847,-0.36982,4.46,0,Unknown,
Kepler-947 b,Kepler-947,2.28,5.82,2.7,746.3476743753049,51.95,0.1773,26.9644317,0.0,5508.0,0.87,0.9,0.14245,4.52,0,Outside HZ,0.6149831453448154
NSVS 14256825 b,NSVS 14256825,12.3,4497.2945,13.3,473.47,9.6678,3.12,3225.0,0.12,40000.0,0.188,0.419,1.97364,5.49946,1,Outside HZ,0.4284428699375781
HD 114082 b,HD 114082,11.2089807,2542.627256,9.92,547.7,14.6733,0.5109,109.75,0.395,6651.0,1.49,1.47,0.5832,4.19,1,Outside HZ,0.448287558064971
TIC 46432937 b,TIC 46432937,13.31626907,1017.0509024,2.37,872.0,115.1312,0.02065,1.44044527,0.009,3572.0,0.5299,0.563,-1.3851,4.74,2,Outside HZ,0.38791593301772404
Kepler-451 c,2MASS J19383260+4603591,13.5,511.70373527,1.14,,,,1460.0,0.29,29564.0,0.203,0.48,1.45,5.508,1,Unknown,
TOI-2529 b,TOI-2529,11.54525012,743.71847238,2.66,806.8972580285447,70.9731,0.327,64.5949,0.021,5802.0,1.7,1.11,0.46389,4.03,2,Outside HZ,0.4180280276284277
KOI-1599.01,KOI-1599,1.9,4.6,3.69,719.2242125549417,44.8,0.14728,20.4415,0.014,5833.0,0.972,1.02,0.16196,4.472,0,Outside HZ,0.664178073336611
Kepler-689 b,Kepler-689,2.89,8.7,1.98,677.8010152969522,35.337,0.1449,22.36656079,0.0,5518.0,0.88,0.91,-0.15327,4.51,0,Outside HZ,0.5872860983713529
NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,12.3,101.7056,0.3,,,,6.959,0.3,5780.0,0.99,1.01,-0.01121,4.44,2,Unknown,
Kepler-1205 b,Kepler-1205,1.41,2.57,5.04,1578.1405871031898,1038.493,0.0196,1.078390352,0.0,5226.0,0.81,0.84,-0.41829,4.56,3,Outside HZ,0.5295162465220921
Kepler-32 f,Kepler-32,0.82,969.228,1.5,1202.1305287855305,349.645,0.013,0.74296,0.0,3900.0,0.53,0.58,-1.29243,4.64,3,Outside HZ,0.3280755905387446
Kepler-968 b,Kepler-968,2.0,4.66,3.2,887.5811845515605,103.909,0.0389,3.692983728,0.0,4598.0,0.7,0.76,-0.7626,4.63,3,Outside HZ,0.6017067494078842
BD+20 594 b,BD+20 594,2.57807,22.2481,7.89,546.0,15.1513,0.241,41.6855,0.0,5766.0,1.08,1.67,-0.05552,4.5,0,Outside HZ,0.668649925669839
HD 73534 b,HD 73534,13.7,353.42696,0.755,220.25,0.3721,2.99,1750.0,0.126,4917.0,2.58,1.16,0.522,3.6,1,Conservative HZ,0.4414888341047096
GJ 3988 b,GJ 3988,1.74,3.69,3.85,348.0,2.45,0.0405,6.9442,0.0,3273.0,0.19734,0.1842,-2.39513,4.92,0,Outside HZ,0.8484242079336962
Kepler-116 b,Kepler-116,3.42,11.6,1.59,1372.6942402529673,594.451,0.069,5.968734,0.0,6142.0,1.454,1.198,0.42073,4.196,3,Outside HZ,0.4236778938946041
Kepler-364 c,Kepler-364,2.15,5.27,2.91,568.0,22.234,0.312,59.980627,0.0,6108.0,1.284,1.076,0.35128,4.273,0,Outside HZ,0.6874758749216222
HD 190984 b,HD 190984,13.0,1137.82569706,2.85,152.29,0.089,5.5,4885.0,0.57,5988.0,1.53,0.91,0.43,4.02,1,Outside HZ,0.46697171339917853
Kepler-516 b,Kepler-516,5.74,27.9,0.811,1010.5165209751386,174.58,0.1992,24.85462415,0.0,7099.0,2.02,1.62,0.79832,4.04,2,Outside HZ,0.3913889783527827
Kepler-119 b,Kepler-119,3.6,12.6,1.48,1452.530936916234,745.285,0.035,2.422082,0.0,5595.0,0.839,0.918,-0.0366,4.567,3,Outside HZ,0.406003434214521
